time,open,high,low,close,Plot,Plot,Chande MO,Plot,CHOP,CCI,Smoothing Line,CRSI,Plot,Correlation,Plot
2023-06-06T07:00:00-04:00,1.06977,1.07003,1.0688,1.06887,1.068958092,1.072211624,-29.28176796,1,46.22096806,-69.22403623,-89.00754061,23.44900913,-0.459311475,0,67705829470
2023-06-06T07:15:00-04:00,1.06887,1.06937,1.06874,1.06912,1.068958092,1.072045461,-13.31444759,1,45.80684024,-74.05561957,-79.43444129,65.92892082,-0.424730904,0,67512981050
2023-06-06T07:30:00-04:00,1.06912,1.06956,1.06893,1.06901,1.068958092,1.071919915,-12.82051282,1,56.33964725,-66.04230192,-68.74574451,36.00857976,-0.377503939,0,67320132630
2023-06-06T07:45:00-04:00,1.06901,1.06905,1.06762,1.06768,1.068442141,1.070926924,-38.78406709,1,51.69092842,-138.1232293,-79.37665342,12.37313098,-0.37015147,0,67127284210
2023-06-06T08:00:00-04:00,1.06768,1.06838,1.06767,1.06783,1.068430927,1.070773231,-29.84749455,1,52.80852825,-147.0872507,-98.90648753,57.87029882,-0.358372815,0,66934435790
2023-06-06T08:15:00-04:00,1.06783,1.06808,1.06726,1.06742,1.068071834,1.070761908,-32.35294118,1,51.45104927,-167.6960339,-118.6008871,22.5160224,-0.362109065,0,66741587370
2023-06-06T08:30:00-04:00,1.06742,1.06748,1.06679,1.06723,1.067589651,1.069819717,-29.23076923,1,46.99937491,-185.0361428,-140.7969917,22.10903893,-0.364596948,0,66548738950
2023-06-06T08:45:00-04:00,1.06723,1.06751,1.06668,1.06705,1.067482686,1.069625746,-60.41131105,1,47.19439333,-166.1622405,-160.8209794,17.77299686,-0.370145443,0,66355890530
2023-06-06T09:00:00-04:00,1.06705,1.06802,1.06696,1.06797,1.067482686,1.069546171,-40.54054054,1,48.50611996,-102.5329535,-153.7029243,80.55873101,-0.342100238,0,66163042110
2023-06-06T09:15:00-04:00,1.06797,1.06811,1.06766,1.06792,1.067470576,1.069341554,-26.46239554,1,47.64742388,-71.93956469,-138.6733871,50.13170761,-0.329520728,0,65970193690
2023-06-06T09:30:00-04:00,1.06792,1.06827,1.06723,1.06744,1.067470576,1.069275399,-43.97905759,1,47.99961527,-82.34896598,-121.6039735,26.10533536,-0.334474112,0.290645152,65981841800
2023-06-06T09:45:00-04:00,1.06744,1.06762,1.06692,1.06724,1.067470576,1.069239424,-45.2685422,1,47.5830359,-101.4162461,-104.8799942,24.35978431,-0.323405533,-0.174526595,66029800540
2023-06-06T10:00:00-04:00,1.06724,1.06824,1.06709,1.06801,1.067470576,1.069239424,9.850746269,1,48.22204461,-52.74509804,-82.19656567,80.72505549,-0.305293832,-0.131910931,66202698590
2023-06-06T10:15:00-04:00,1.06801,1.06846,1.06764,1.06778,1.067470576,1.069239424,-1.457725948,1,48.94382487,-32.80622212,-68.25121939,40.62493586,-0.299223663,-0.179077346,66497311860
2023-06-06T10:30:00-04:00,1.06778,1.06815,1.06735,1.0675,1.067470576,1.069239424,2.424242424,1,53.3112196,-53.75789408,-64.61488527,29.66976885,-0.266750001,-0.254661316,66825296760
2023-06-06T10:45:00-04:00,1.0675,1.06911,1.06741,1.06907,1.067470576,1.069239424,39.31623932,1,56.6109674,32.59747611,-41.62559685,85.31788413,-0.191651984,-0.075387249,67354679770
2023-06-06T11:00:00-04:00,1.06907,1.0692,1.06851,1.06851,1.067470576,1.069239424,28.85375494,1,61.84757326,54.73113938,-10.39611975,35.3891122,-0.136633223,-0.003479591,67989620380
2023-06-06T11:15:00-04:00,1.06851,1.06921,1.06842,1.0692,1.067470576,1.069239424,25.46583851,1,59.76780484,71.48692811,14.45028548,78.69222926,-0.040598499,0.093359657,68710941930
2023-06-06T11:30:00-04:00,1.0692,1.06934,1.06898,1.06909,1.067483966,1.068756034,23.92638037,1,56.7707363,90.26961744,39.06545339,46.60784591,0.038913461,0.217485492,69587849030
2023-06-06T11:45:00-04:00,1.06909,1.06968,1.06908,1.06943,1.067483966,1.068869869,41.89473684,1,51.50572795,120.4346514,73.90396248,77.36552575,0.112027203,0.448002193,70496629460
2023-06-06T12:00:00-04:00,1.06943,1.06977,1.06928,1.06937,1.067513041,1.068991882,46.20390456,1,49.73121596,124.2409322,92.2326537,49.61088414,0.176590444,0.571998869,71417770930
2023-06-06T12:15:00-04:00,1.06937,1.06939,1.06893,1.06894,1.067513041,1.069023694,21.77985948,1,51.55350716,86.03896104,98.49421804,24.96962696,0.225102847,0.680262218,72367626600
2023-06-06T12:30:00-04:00,1.06894,1.06902,1.0687,1.06875,1.067513041,1.069066325,22.93144208,1,48.94164342,63.75782175,96.94839676,24.98405075,0.244071199,0.777381113,73407130010
2023-06-06T12:45:00-04:00,1.06875,1.06895,1.06874,1.06883,1.067576764,1.069115692,33.00248139,1,48.05436812,58.91412859,90.67729899,62.86939487,0.245336994,0.780896747,74461960790
2023-06-06T13:00:00-04:00,1.06883,1.06884,1.06819,1.06867,1.067576764,1.069116123,-15.26717557,1,46.5667081,29.3924071,72.46885014,35.51027793,0.24483581,0.765980281,75690347260
2023-06-06T13:15:00-04:00,1.06867,1.06879,1.06824,1.06852,1.067698118,1.069126511,0.452488688,1,48.30907158,20.87084084,51.79483186,28.91670984,0.241161044,0.715861661,76850331170
2023-06-06T13:30:00-04:00,1.06852,1.06869,1.06844,1.06853,1.067698118,1.06916586,-43.79084967,1,48.44174413,19.30247861,38.44753538,51.97834074,0.196084038,0.674805432,78065183090
2023-06-06T13:45:00-04:00,1.06853,1.06869,1.06843,1.06857,1.067698118,1.069200274,-35.61643836,1,45.91766044,14.065759,28.50912283,59.17420329,0.166850604,0.621464763,79309160740
2023-06-06T14:00:00-04:00,1.06857,1.06906,1.06847,1.06904,1.067698118,1.069200274,-24.52830189,1,45.87735072,47.29250954,26.18479902,87.68227798,0.151150385,0.619043501,80537669460
2023-06-06T14:15:00-04:00,1.06904,1.06925,1.06901,1.06918,1.067836306,1.069231422,-11.37724551,1,53.36013185,81.1820331,36.54272422,84.74607893,0.118613408,0.608273268,81871765600
2023-06-06T14:30:00-04:00,1.06918,1.06956,1.06902,1.06952,1.068004308,1.069231422,36.70886076,1,52.46990332,103.575531,53.08366224,92.2955782,0.106960547,0.506781292,83295030280
2023-06-06T14:45:00-04:00,1.06952,1.06963,1.0694,1.06942,1.068004308,1.069231422,44.96644295,1,48.9483496,116.6892067,72.56100786,42.74531444,0.085425441,0.29566268,84753920590
2023-06-06T15:00:00-04:00,1.06942,1.06944,1.06919,1.0692,1.068063877,1.069231422,22.6993865,1,48.21642956,77.46774678,85.24140542,27.15043012,0.070908521,0.144830978,86234916400
2023-06-06T15:15:00-04:00,1.0692,1.06961,1.0692,1.06951,1.068664857,1.069231422,47.19101124,1,46.91791829,97.68170426,95.31924436,72.96039316,0.067658953,-0.058483413,87941186340
2023-06-06T15:30:00-04:00,1.06951,1.06955,1.06903,1.06928,1.068664857,1.069231422,40.86021505,1,50.64164285,61.76046176,91.4349301,34.70752793,0.057761041,-0.167735333,89748008340
2023-06-06T15:45:00-04:00,1.06928,1.06936,1.06912,1.06918,1.068664857,1.069231422,33.33333333,1,49.08904019,42.05918736,79.13166138,34.37953068,0.05749557,-0.187298847,91774907350
2023-06-06T16:00:00-04:00,1.06918,1.0693,1.06901,1.06909,1.068664857,1.069231422,26,1,48.87230565,18.66059298,59.52593863,29.78061993,0.062596235,-0.299973056,93801806360
2023-06-06T16:15:00-04:00,1.06909,1.06932,1.06909,1.06924,1.068664857,1.069231422,11.9047619,1,49.016933,35.57431414,51.1472521,69.95147232,0.069687888,-0.310353423,95828705370
2023-06-06T16:30:00-04:00,1.06924,1.06925,1.06912,1.06921,1.068664857,1.069240798,1.910828025,1,46.40374582,29.05491699,37.42189465,48.42174442,0.077342548,-0.346143388,97855604380
2023-06-06T16:45:00-04:00,1.06921,1.0693,1.06916,1.06925,1.068664857,1.069265719,-21.25984252,1,48.53755283,42.1961551,33.50903332,62.41871147,0.081256631,-0.403818699,99882503390
2023-06-06T17:00:00-04:00,1.06925,1.06946,1.06892,1.06941,1.068664857,1.069265719,-0.751879699,1,50.99950975,52.69877148,35.63695014,79.01933994,0.086803417,-0.485768849,1.01909E+11
2023-06-06T17:15:00-04:00,1.06941,1.06941,1.06936,1.06941,1.068664857,1.069265719,18.91891892,1,50.51745261,78.32961197,47.57075394,55.1784346,0.085870928,-0.51084278,1.03936E+11
2023-06-06T17:30:00-04:00,1.06941,1.06958,1.06938,1.06941,1.068719371,1.069276199,-12.5,1,65.60227134,87.73658497,58.0032081,55.1784346,0.077855415,-0.535709065,1.05963E+11
2023-06-06T17:45:00-04:00,1.06941,1.06957,1.06932,1.06938,1.068868891,1.069276199,16.66666667,1,65.69664827,75.54126474,67.30047765,41.37044001,0.070196124,-0.574237681,1.0799E+11
2023-06-06T18:00:00-04:00,1.06938,1.06951,1.06929,1.06943,1.068868891,1.069276199,45.45454545,1,62.55351523,70.22458106,72.90616284,70.16316782,0.053967576,-0.521663467,1.10017E+11
2023-06-06T18:15:00-04:00,1.06943,1.06948,1.06943,1.06944,1.068888002,1.069291609,74.46808511,1,61.7464673,82.70072341,78.90655323,71.95503237,0.044591149,-0.335037333,1.12044E+11
2023-06-06T18:30:00-04:00,1.06944,1.0695,1.06937,1.0695,1.069192552,1.069307448,68.42105263,1,60.4321511,83.38734068,79.91809897,80.97094817,0.043667172,-0.144655357,1.14071E+11
2023-06-06T18:45:00-04:00,1.0695,1.0695,1.06942,1.06949,1.069173297,1.069326703,77.77777778,1,58.24780645,85.18518519,79.40781902,49.4743567,0.039156673,-0.130125089,1.16098E+11
2023-06-06T19:00:00-04:00,1.06949,1.06956,1.0692,1.06929,1.069173297,1.069326703,7.692307692,1,56.21963981,10.57515917,66.4145979,19.39874645,0.030463003,0.025989431,1.18125E+11
2023-06-06T19:15:00-04:00,1.06929,1.06944,1.06926,1.06941,1.069173297,1.069326703,0,1,55.43018796,18.00190749,55.97006319,64.30458767,0.029966963,0.133524494,1.20151E+11
2023-06-06T19:30:00-04:00,1.06941,1.06962,1.06938,1.06954,1.069173297,1.069365987,21.31147541,1,52.52990701,108.2200213,61.07392276,73.82659474,0.035611106,-0.010669723,1.22178E+11
2023-06-06T19:45:00-04:00,1.06954,1.06991,1.06942,1.06986,1.069173297,1.069632388,48.38709677,1,42.76016436,220.7458856,88.54563173,86.69731229,0.047494546,-0.14505745,1.24205E+11
2023-06-06T20:00:00-04:00,1.06986,1.07022,1.06974,1.07006,1.069173297,1.069922149,61.81818182,1,36.54138226,299.8349835,131.4755914,88.77620515,0.066112672,0.035493882,1.26232E+11
2023-06-06T20:15:00-04:00,1.07006,1.07039,1.07002,1.07007,1.069173297,1.070084934,60.37735849,1,34.35777126,275.8489126,184.5303421,80.42036124,0.082451896,-0.148061227,1.28259E+11
2023-06-06T20:30:00-04:00,1.07007,1.0704,1.06978,1.07036,1.069173297,1.070084934,68.65671642,1,42.87144879,213.3944487,223.6088503,92.75857163,0.104570014,0,1.30286E+11
2023-06-06T20:45:00-04:00,1.07036,1.07043,1.06985,1.07004,1.069173297,1.070084934,33.75,1,46.98286769,151.6100957,232.2868652,26.33862908,0.111385897,0,1.32313E+11
2023-06-06T21:00:00-04:00,1.07004,1.07012,1.06983,1.06994,1.06917557,1.070084934,26.62721893,1,47.77691506,96.25126647,207.3879414,30.08340681,0.112829242,0,1.3434E+11
2023-06-06T21:15:00-04:00,1.06994,1.07002,1.0697,1.06996,1.06917557,1.070084934,44.37086093,1,48.38320508,68.77060763,161.1750662,53.70941496,0.113745631,0,1.36367E+11
2023-06-06T21:30:00-04:00,1.06996,1.07015,1.06941,1.0695,1.069454013,1.070084934,4.864864865,1,52.60684575,14.87657348,108.9805984,19.83534137,0.097218838,0,1.38394E+11
2023-06-06T21:45:00-04:00,1.0695,1.06968,1.06927,1.06964,1.069477612,1.070084934,5.376344086,1,55.27746821,-28.361524,60.62940386,58.15193681,0.088649481,0,1.4042E+11
2023-06-06T22:00:00-04:00,1.06964,1.06966,1.06899,1.06903,1.069409305,1.070084934,-38.60465116,1,52.98762824,-105.0373768,9.299909351,17.26611011,0.056073873,0,1.42447E+11
2023-06-06T22:15:00-04:00,1.06903,1.0693,1.06887,1.06928,1.069290374,1.070084934,-35.45454545,1,52.16379481,-117.1171171,-33.37376737,61.74799793,0.032662565,0,1.44474E+11
2023-06-06T22:30:00-04:00,1.06928,1.06946,1.06911,1.06938,1.069283337,1.070079568,-30.13100437,1,52.10243071,-72.9417429,-61.71623747,64.36474508,0.013232548,0,1.46501E+11
2023-06-06T22:45:00-04:00,1.06938,1.06944,1.06922,1.06929,1.069264003,1.070079568,-51.19617225,1,52.34729307,-70.57057057,-78.80566628,35.22493557,-0.011480748,0,1.48528E+11
2023-06-06T23:00:00-04:00,1.06929,1.06935,1.06893,1.06899,1.069264003,1.070079568,-50.72463768,1,53.43000439,-115.2683296,-96.18702739,19.21918173,-0.044741991,0,1.50555E+11
2023-06-06T23:15:00-04:00,1.06899,1.06922,1.06894,1.06909,1.069254943,1.070079568,-41.06280193,1,52.16379481,-107.2714183,-96.63383568,59.63803993,-0.078910318,0,1.52582E+11
2023-06-06T23:30:00-04:00,1.06909,1.06936,1.06906,1.0692,1.069246448,1.070040612,-35.18518519,1,51.04374327,-75.48814505,-88.30804127,67.45427163,-0.101731357,0,1.54609E+11
2023-06-06T23:45:00-04:00,1.0692,1.06936,1.06907,1.06927,1.069237803,1.07003855,-12.99435028,1,50.53511391,-65.48828389,-86.81734947,70.61383517,-0.116005538,0,1.56636E+11
2023-06-07T00:00:00-04:00,1.06927,1.0695,1.06921,1.0695,1.069230023,1.070035997,-7.52688172,1,48.36171809,-31.69734151,-79.04270366,84.43482792,-0.123460502,0,1.58663E+11
2023-06-07T00:15:00-04:00,1.0695,1.06956,1.06938,1.0694,1.069212021,1.070035997,27.40740741,1,53.04445658,-23.84393064,-60.75782388,38.20341185,-0.118686372,0,1.60689E+11
2023-06-07T00:30:00-04:00,1.0694,1.0694,1.06914,1.0692,1.069203819,1.070035997,-6.153846154,1,52.82479035,-60.38502531,-51.38054528,24.8349074,-0.119199087,0,1.62716E+11
2023-06-07T00:45:00-04:00,1.0692,1.06921,1.06892,1.06903,1.069203819,1.070035997,-25.54744526,1,52.60384326,-90.34572733,-54.35206174,20.99574487,-0.114900742,0,1.64743E+11
2023-06-07T01:00:00-04:00,1.06903,1.06904,1.06842,1.06857,1.068778493,1.070033397,-41.37931034,1,52.30368354,-152.2128548,-71.69697591,7.995333568,-0.121900542,0,1.6677E+11
2023-06-07T01:15:00-04:00,1.06857,1.06863,1.06831,1.06849,1.068664644,1.069782197,-32.89473684,1,49.00249508,-179.5805516,-101.2736179,18.44771981,-0.133571527,0,1.68797E+11
2023-06-07T01:30:00-04:00,1.06849,1.06885,1.06848,1.06882,1.068664644,1.069782197,-15.42857143,1,49.53477665,-125.8695295,-121.6787377,74.06390869,-0.12017049,0,1.70824E+11
2023-06-07T01:45:00-04:00,1.06882,1.06882,1.0684,1.06849,1.068664644,1.069782197,-36.04060914,1,49.45266975,-147.8337348,-139.1684796,32.93727699,-0.118757016,0,1.72851E+11
2023-06-07T02:00:00-04:00,1.06849,1.06859,1.06799,1.06833,1.068376305,1.069319977,-45.63106796,1,42.81691064,-179.1819952,-156.9357332,32.25760097,-0.127456002,0,1.74878E+11
2023-06-07T02:15:00-04:00,1.06833,1.06839,1.06747,1.06781,1.067909675,1.069317979,-71.91489362,1,37.07513404,-214.0824813,-169.3096585,14.3213667,-0.153990732,0,1.76905E+11
2023-06-07T02:30:00-04:00,1.06781,1.0679,1.06726,1.0674,1.067719707,1.069230563,-75.18796992,1,34.91756505,-217.165267,-176.8266016,11.37715425,-0.188181408,0,1.78932E+11
2023-06-07T02:45:00-04:00,1.0674,1.06774,1.06728,1.06764,1.067719707,1.069230563,-57.77777778,1,36.07960113,-173.3988355,-186.3324628,65.85603111,-0.216170211,0,1.80958E+11
2023-06-07T03:00:00-04:00,1.06764,1.06817,1.06682,1.06698,1.067368763,1.069205356,-64.26332288,1,35.59527753,-169.4547427,-190.6566644,23.18893531,-0.262403821,0,1.82985E+11
2023-06-07T03:15:00-04:00,1.06698,1.06766,1.06698,1.06762,1.067368763,1.069205356,-28.18991098,1,37.64685476,-133.9837042,-181.6170061,72.81322936,-0.278781984,0,1.85012E+11
2023-06-07T03:30:00-04:00,1.06762,1.06837,1.0676,1.06837,1.067368763,1.069203821,-2.97029703,1,40.02830752,-51.49609615,-149.0997291,82.93628572,-0.266758977,0,1.87039E+11
2023-06-07T03:45:00-04:00,1.06837,1.06863,1.06822,1.06842,1.067368763,1.069197438,-10.63829787,1,43.39839292,-13.09063112,-108.2848019,75.07752621,-0.243259368,0,1.89066E+11
2023-06-07T04:00:00-04:00,1.06842,1.0689,1.06791,1.06882,1.067368763,1.069173695,8.61618799,1,49.56290627,3.970985863,-72.81083767,88.7435659,-0.202938733,0,1.91093E+11
2023-06-07T04:15:00-04:00,1.06882,1.06888,1.06846,1.06861,1.067368763,1.069120325,7.216494845,1,52.91201766,20.03784237,-34.91232065,36.54949444,-0.173558853,0,1.9312E+11
2023-06-07T04:30:00-04:00,1.06861,1.06871,1.06841,1.06863,1.067368763,1.069100293,24.26035503,1,54.00380701,16.43192488,-4.829194831,58.70289086,-0.131182339,0,1.95147E+11
2023-06-07T04:45:00-04:00,1.06863,1.06933,1.06847,1.0693,1.067368763,1.068940263,52.1978022,1,49.17790791,77.63645999,20.9973164,81.40939873,-0.065335485,0,1.97174E+11
2023-06-07T05:00:00-04:00,1.0693,1.06974,1.069,1.06947,1.067368763,1.069134848,51.2605042,1,44.94044512,126.6560678,48.94665619,81.24201087,0.001632741,0,1.99201E+11
2023-06-07T05:15:00-04:00,1.06947,1.06977,1.06926,1.06944,1.067380187,1.069174364,83.67346939,1,44.90818489,137.3778717,75.62803335,51.78880812,0.070376658,0,2.01227E+11
2023-06-07T05:30:00-04:00,1.06944,1.06976,1.06918,1.06956,1.067380187,1.069175927,80.16528926,1,44.8295701,134.3299681,98.48645849,70.63266093,0.131117409,0,2.03254E+11
2023-06-07T05:45:00-04:00,1.06956,1.06972,1.06928,1.06962,1.067380187,1.069191334,72.25433526,1,42.89216063,131.1506022,121.430194,73.11384919,0.200780828,0,2.05281E+11
2023-06-07T06:00:00-04:00,1.06962,1.07045,1.06962,1.07011,1.067380187,1.069846201,77.88018433,1,35.81102969,167.4271935,139.3883407,89.32741014,0.270131896,0,2.07308E+11
2023-06-07T06:15:00-04:00,1.07011,1.0709,1.06991,1.07075,1.067380187,1.070257581,80.08298755,1,33.47418243,177.3323176,149.5235906,92.91358418,0.332482555,0,2.09335E+11
2023-06-07T06:30:00-04:00,1.07075,1.07127,1.07048,1.07127,1.067380187,1.070612823,97.79411765,1,29.35905748,177.864459,157.6209081,94.58526123,0.411701961,0,2.11362E+11
2023-06-07T06:45:00-04:00,1.07127,1.07187,1.07108,1.07148,1.067410168,1.071199541,97.93814433,1,29.98120778,174.5983011,165.6745747,90.64725494,0.468059293,0,2.13389E+11
2023-06-07T07:00:00-04:00,1.07148,1.07208,1.07129,1.07174,1.067415636,1.071397587,97.6,1,30.95953753,159.8183281,171.4081198,92.58204038,0.511867023,0,2.15416E+11
2023-06-07T07:15:00-04:00,1.07174,1.07204,1.07144,1.07184,1.067415636,1.071405828,97.5308642,1,31.71462706,142.5139425,166.4254696,86.54792041,0.547162711,0,2.17443E+11
2023-06-07T07:30:00-04:00,1.07184,1.07231,1.07157,1.07185,1.067574073,1.071629245,100,1,33.25442005,134.0456712,157.7681404,82.02301785,0.556293413,0,2.1947E+11
2023-06-07T07:45:00-04:00,1.07185,1.07187,1.07139,1.07154,1.068178666,1.071649321,76.15384615,1,33.4960297,101.7837654,142.5520017,25.03746826,0.550007518,0,2.21496E+11
2023-06-07T08:00:00-04:00,1.07154,1.0718,1.07135,1.0716,1.068513799,1.071670389,76.15384615,1,34.68088821,89.72633468,125.5776084,49.72779313,0.542519398,0,2.23523E+11
2023-06-07T08:15:00-04:00,1.0716,1.07172,1.07071,1.07083,1.068552419,1.071670389,25,1,40.89691104,55.93348451,104.8006397,13.34961471,0.492018673,0,2.2555E+11
2023-06-07T08:30:00-04:00,1.07083,1.07121,1.07052,1.07074,1.069067177,1.071670389,-0.429184549,1,42.82064693,35.21541611,83.34093439,23.51522725,0.437362796,0,2.27577E+11
2023-06-07T08:45:00-04:00,1.07074,1.0718,1.07062,1.07161,1.069080459,1.071670389,12.68656716,1,45.35404437,60.32099424,68.59599899,77.46168346,0.409250119,0,2.29604E+11
2023-06-07T09:00:00-04:00,1.07161,1.07216,1.07139,1.07216,1.069152413,1.071670389,22.51655629,1,47.27306324,88.78614486,65.99647488,82.29975768,0.390008337,0,2.31631E+11
2023-06-07T09:15:00-04:00,1.07216,1.07229,1.07169,1.07171,1.069674172,1.071670389,-0.934579439,1,52.35341708,82.58404777,64.56801749,30.23646567,0.350966495,0,2.33658E+11
2023-06-07T09:30:00-04:00,1.07171,1.07278,1.07149,1.07277,1.069840679,1.072003782,22.30215827,1,51.49261322,109.2236064,75.22604187,79.46566774,0.342814303,0.40445583,2.33834E+11
2023-06-07T09:45:00-04:00,1.07277,1.07387,1.07264,1.07371,1.069840679,1.073048404,36.47058824,1,45.98840006,176.5840858,103.4997758,86.17192349,0.355612161,0.45854249,2.34164E+11
2023-06-07T10:00:00-04:00,1.07371,1.07396,1.07228,1.07238,1.069919611,1.073052563,13.7254902,1,48.27965564,126.8383336,116.8032437,24.00920959,0.315639809,0.331377699,2.34626E+11
2023-06-07T10:15:00-04:00,1.07238,1.07256,1.07129,1.07153,1.07029665,1.073052563,-1.013024602,1,49.73025644,34.87531623,106.021078,16.97721943,0.249778791,0.202083031,2.35134E+11
2023-06-07T10:30:00-04:00,1.07153,1.07185,1.07089,1.07096,1.070587985,1.073052563,1.937406855,1,50.23097838,-27.3407454,84.03611933,13.53787582,0.174385946,0.266065563,2.35575E+11
2023-06-07T10:45:00-04:00,1.07096,1.0712,1.0703,1.07075,1.071208187,1.073052563,0.146412884,1,48.74977101,-94.25065167,43.34126772,16.67614988,0.100188076,0.395116426,2.36129E+11
2023-06-07T11:00:00-04:00,1.07075,1.07083,1.07017,1.0703,1.071082712,1.073052563,-20.43681747,1,47.19774302,-138.5352415,-19.68259775,9.742549163,0.031661984,0.574194426,2.3683E+11
2023-06-07T11:15:00-04:00,1.0703,1.07078,1.07025,1.07051,1.071044441,1.073085559,-27.18286656,1,47.34132909,-128.685513,-70.78736707,63.50981072,-0.01536288,0.663633112,2.37638E+11
2023-06-07T11:30:00-04:00,1.07051,1.07104,1.07037,1.0704,1.071023997,1.073106003,-22.86212914,1,47.96672288,-110.8257452,-99.92757936,37.16499691,-0.073519354,0.713227998,2.38445E+11
2023-06-07T11:45:00-04:00,1.0704,1.0704,1.06953,1.0701,1.070385597,1.073106003,-53.722334,1,41.65746757,-150.3000546,-124.5194412,25.30037986,-0.127211028,0.76075965,2.39218E+11
2023-06-07T12:00:00-04:00,1.0701,1.07067,1.07008,1.07017,1.070359037,1.073130963,-86.34146341,1,41.37148645,-105.1569329,-126.7006974,54.28022866,-0.160347295,0.783917995,2.40086E+11
2023-06-07T12:15:00-04:00,1.07017,1.07059,1.0701,1.07024,1.070325134,1.073164866,-75.35211268,1,39.33710453,-93.81474711,-117.7565985,59.37067635,-0.213513312,0.792830922,2.40677E+11
2023-06-07T12:30:00-04:00,1.07024,1.07047,1.06955,1.06961,1.070325134,1.073164866,-73.28244275,1,39.78874657,-118.5819071,-115.7358774,15.8106012,-0.298245569,0.812312892,2.41336E+11
2023-06-07T12:45:00-04:00,1.06961,1.06992,1.06925,1.06932,1.070043858,1.073164866,-70.08547009,1,37.67532798,-132.5163498,-120.0739983,16.47104574,-0.348667784,0.836285062,2.4199E+11
2023-06-07T13:00:00-04:00,1.06932,1.06949,1.0691,1.06932,1.069853472,1.073164866,-67.13615023,1,33.70901534,-130.5427952,-116.1225464,40.04150354,-0.393848759,0.853822938,2.42621E+11
2023-06-07T13:15:00-04:00,1.06932,1.06951,1.06927,1.06935,1.069802125,1.073164866,-55.55555556,1,30.39739035,-110.6756917,-117.2262982,48.26285416,-0.43693206,0.89460694,2.43168E+11
2023-06-07T13:30:00-04:00,1.06935,1.06952,1.06909,1.06947,1.069764913,1.073164866,-64.19753086,1,38.52005349,-100.3710409,-118.537557,64.85512765,-0.443099307,0.939573214,2.43743E+11
2023-06-07T13:45:00-04:00,1.06947,1.06995,1.06944,1.06987,1.069748421,1.073164866,-27.7486911,1,44.0658989,-68.18484485,-108.4581445,85.14485079,-0.410087132,0.948276957,2.44397E+11
2023-06-07T14:00:00-04:00,1.06987,1.07017,1.06973,1.07007,1.069726579,1.073164866,-1.657458564,1,51.94171593,-48.39367967,-91.63361048,84.55197163,-0.362777056,0.944427752,2.45202E+11
2023-06-07T14:15:00-04:00,1.07007,1.07016,1.06997,1.07008,1.069681921,1.073164866,-5.142857143,1,51.54563561,-39.08900825,-73.34285308,75.3189677,-0.311527444,0.952322411,2.46072E+11
2023-06-07T14:30:00-04:00,1.07008,1.07021,1.06986,1.06992,1.069657729,1.07175238,-17.39130435,1,49.96762134,-40.36935772,-59.28158628,31.75247928,-0.256030641,0.949666234,2.4689E+11
2023-06-07T14:45:00-04:00,1.06992,1.07033,1.06988,1.07024,1.069645956,1.071056142,41.17647059,1,49.54949497,-17.68933112,-42.74524432,68.97502716,-0.19704587,0.917816565,2.47825E+11
2023-06-07T15:00:00-04:00,1.07024,1.07053,1.07013,1.07037,1.069630361,1.070446528,76.64233577,1,56.07596739,22.98850575,-24.5105742,69.9349366,-0.139238467,0.824078928,2.48729E+11
2023-06-07T15:15:00-04:00,1.07037,1.07052,1.07014,1.07018,1.069614325,1.070381579,55.12820513,1,53.30142957,29.85117758,-8.861602754,34.18245999,-0.083518566,0.70768572,2.49639E+11
2023-06-07T15:30:00-04:00,1.07018,1.07026,1.07001,1.07007,1.069586892,1.070381579,43.90243902,1,53.21830827,12.4123316,1.438665217,29.114795,-0.038141351,0.586795601,2.50565E+11
2023-06-07T15:45:00-04:00,1.07007,1.07011,1.06935,1.06936,1.069586892,1.070381579,-4.932735426,1,56.40366229,-80.98518055,-6.684499348,8.794220393,-0.028789845,0.51017313,2.51694E+11
2023-06-07T16:00:00-04:00,1.06936,1.0699,1.06936,1.06987,1.069586892,1.070078079,0,1,54.07674701,-52.02009629,-13.55065238,72.78612258,-0.000596934,0.48333369,2.52824E+11
2023-06-07T16:15:00-04:00,1.06987,1.07,1.06962,1.06974,1.069586892,1.070078079,-14.53744493,1,52.19954469,-29.81790174,-24.11193388,38.7737492,0.017633095,0.363301753,2.53953E+11
2023-06-07T16:30:00-04:00,1.06974,1.06987,1.06971,1.06983,1.069586892,1.070054645,-10.63829787,1,50.64164285,-19.12270063,-33.90670952,60.74951513,0.0274031,0.267502598,2.55083E+11
2023-06-07T16:45:00-04:00,1.06983,1.06996,1.0698,1.06984,1.069586892,1.070086181,-3.636363636,1,50.08439283,-2.067824647,-36.80274077,59.58760456,0.030547144,0.223701342,2.56212E+11
2023-06-07T17:00:00-04:00,1.06984,1.06987,1.06924,1.06977,1.069586892,1.070086181,-24.1025641,1,55.63063609,-55.24054983,-31.65381463,35.53941141,0.02697728,0.081730676,2.57342E+11
2023-06-07T17:15:00-04:00,1.06977,1.06985,1.06972,1.0698,1.069586892,1.070100806,-30.81081081,1,52.96797337,-7.087172217,-22.66722981,53.46045325,0.019410915,0.063339054,2.58471E+11
2023-06-07T17:30:00-04:00,1.0698,1.06987,1.06978,1.06979,1.069586892,1.070124726,-23.35329341,1,50.3381152,0.431623625,-16.61732474,39.49162097,0.002654238,0.199889499,2.59601E+11
