time,open,high,low,close,Volume,Volume MA
2023-07-03T18:15:00-04:00,1921.35,1921.47,1921.31,1921.43,176,974.55
2023-07-03T18:30:00-04:00,1921.44,1921.53,1921.19,1921.52,136,790.05
2023-07-03T18:45:00-04:00,1921.51,1921.52,1921.13,1921.16,153,606.55
2023-07-03T19:00:00-04:00,1921.15,1921.15,1919.71,1920.68,742,538.3
2023-07-03T19:15:00-04:00,1920.69,1920.92,1920.69,1920.79,193,433.15
2023-07-03T19:30:00-04:00,1920.78,1920.92,1920.69,1920.91,161,361.8
2023-07-03T19:45:00-04:00,1920.9,1921.24,1920.81,1921.13,326,322.7
2023-07-03T20:00:00-04:00,1921.12,1921.57,1920.84,1921.57,952,332.15
2023-07-03T20:15:00-04:00,1921.58,1921.59,1920.78,1921.01,1115,358.15
2023-07-03T20:30:00-04:00,1921.02,1921.82,1920.7,1921.67,975,381.45
2023-07-03T20:45:00-04:00,1921.68,1921.99,1920.89,1921.09,1132,420.4
2023-07-03T21:00:00-04:00,1921.1,1921.78,1919.9,1920.91,1698,487.15
2023-07-03T21:15:00-04:00,1920.9,1923.03,1920.8,1922.23,2037,576.1
2023-07-03T21:30:00-04:00,1922.22,1922.23,1921.2,1922.02,2110,664.95
2023-07-03T21:45:00-04:00,1922.03,1923.08,1921.4,1921.53,1731,737.1
2023-07-03T22:00:00-04:00,1921.52,1921.68,1920.53,1921.05,1336,790.4
2023-07-03T22:15:00-04:00,1921.03,1921.75,1920.82,1921.4,746,816.8
2023-07-03T22:30:00-04:00,1921.41,1921.57,1921.13,1921.4,1014,856.25
2023-07-03T22:45:00-04:00,1921.39,1921.85,1921.07,1921.47,1053,897.3
2023-07-03T23:00:00-04:00,1921.45,1922.22,1921.31,1922.11,1085,943.55
2023-07-03T23:15:00-04:00,1922.1,1922.67,1921.98,1922.55,1000,984.75
2023-07-03T23:30:00-04:00,1922.56,1923.4,1922.46,1922.84,881,1022
2023-07-03T23:45:00-04:00,1922.85,1923.38,1922.85,1922.89,835,1056.1
2023-07-04T00:00:00-04:00,1922.9,1923.07,1922.67,1922.77,703,1054.15
2023-07-04T00:15:00-04:00,1922.79,1924.11,1922.79,1923.54,1174,1103.2
2023-07-04T00:30:00-04:00,1923.53,1923.95,1922.84,1923.94,2089,1199.6
2023-07-04T00:45:00-04:00,1923.95,1924.4,1923.87,1924.17,1058,1236.2
2023-07-04T01:00:00-04:00,1924.16,1924.59,1923.42,1923.79,913,1234.25
2023-07-04T01:15:00-04:00,1923.8,1924.01,1923.21,1923.69,787,1217.85
2023-07-04T01:30:00-04:00,1923.68,1923.95,1923.32,1923.5,1179,1228.05
2023-07-04T01:45:00-04:00,1923.49,1923.96,1923.19,1923.64,1128,1227.85
2023-07-04T02:00:00-04:00,1923.63,1925.02,1923.33,1924.82,1797,1232.8
2023-07-04T02:15:00-04:00,1924.79,1926.42,1924.79,1925.97,2454,1253.65
2023-07-04T02:30:00-04:00,1925.98,1926.8,1925.82,1926.36,2535,1274.9
