time,open,high,low,close,Plot,Plot,Basis,Upper,Lower,ATR,Plot,Plot,Bollinger Bands %B,Bollinger Bands Width,BBPower,MF,Chaikin Oscillator
2023-05-10T10:15:00-04:00,1.09853,1.10069,1.09832,1.09867,1.094750209,1.099452498,1.0966855,1.100465767,1.092905233,0.001237876,0.002102647,0.05907173,0.762481456,0.006893986,0.003583495,0.089258207,56.59654572
2023-05-10T10:30:00-04:00,1.09867,1.09877,1.09742,1.09747,1.095205188,1.099452498,1.0967845,1.10053796,1.09303104,0.001245885,0.001919441,-0.888888889,0.591315756,0.00684448,0.000832996,0.0183137,-3606.72884
2023-05-10T10:45:00-04:00,1.09747,1.09747,1.0964,1.09722,1.095291669,1.099452498,1.0968625,1.100583945,1.093141055,0.001233321,0.001711882,-0.23364486,0.548032414,0.006785619,-0.001356003,0.047015466,-3596.410392
2023-05-10T11:00:00-04:00,1.09722,1.09792,1.09709,1.09747,1.095347502,1.099452498,1.096945,1.100643429,1.093246571,0.001204513,0.001544912,0.301204819,0.570976074,0.006743145,-0.000175146,0.041157531,-3407.197903
2023-05-10T11:15:00-04:00,1.09747,1.09799,1.0973,1.09755,1.095439752,1.099443698,1.0970445,1.1006953,1.0933937,0.001167762,0.001294353,0.115942029,0.569231406,0.0066557,0.000117018,0.04287171,-3346.502075
2023-05-10T11:30:00-04:00,1.09755,1.09782,1.09687,1.09736,1.095450489,1.099473328,1.0971415,1.100716806,1.093566194,0.001152207,0.000866029,-0.2,0.530556827,0.006517492,-0.00041827,0.03940134,-2977.69522
2023-05-10T11:45:00-04:00,1.09736,1.09746,1.09651,1.09651,1.095450489,1.099499996,1.0971935,1.100699633,1.093687367,0.001137764,0.000665647,-0.894736842,0.402527951,0.006391094,-0.000839946,0.011932228,-3359.847396
2023-05-10T12:00:00-04:00,1.09651,1.09707,1.0965,1.09693,1.095450489,1.099561996,1.0973055,1.100622604,1.093988396,0.001097209,0.000667559,0.736842105,0.443399423,0.006045908,-0.001104239,0.038123861,-2813.645213
2023-05-10T12:15:00-04:00,1.09693,1.09735,1.09666,1.09723,1.095553596,1.099605796,1.097421,1.100553545,1.094288455,0.001068123,0.000564765,0.434782609,0.469513603,0.005708921,-0.000633634,0.039019651,-1833.069064
2023-05-10T12:30:00-04:00,1.09723,1.09753,1.09712,1.09722,1.095553596,1.099673217,1.0975255,1.100479734,1.094571266,0.001021114,0.000454,-0.024390244,0.448294551,0.005383445,3.54567E-05,0.02149348,-1562.378086
2023-05-10T12:45:00-04:00,1.09722,1.0974,1.0969,1.09703,1.095911237,1.099673217,1.0976315,1.100345075,1.094917925,0.000983892,0.000378529,-0.38,0.389168361,0.00494442,-0.000235323,0.028381237,-1651.410132
2023-05-10T13:00:00-04:00,1.09703,1.09725,1.09675,1.09692,1.097318594,1.099673217,1.0977295,1.100178773,1.095280227,0.000949328,0.000341824,-0.22,0.334746893,0.004462435,-0.000435991,0.016031289,-1841.936866
2023-05-10T13:15:00-04:00,1.09692,1.0971,1.09641,1.09658,1.097305735,1.099673217,1.097831,1.099880428,1.095781572,0.000930805,0.000297,-0.492753623,0.19479292,0.003733595,-0.000743707,0.010541068,-2145.270078
2023-05-10T13:30:00-04:00,1.09658,1.09665,1.09616,1.09637,1.097015161,1.099673217,1.097679,1.099687979,1.095670021,0.000899319,0.000138471,-0.428571429,0.174212597,0.003660412,-0.001227463,-0.165948236,-2202.563657
2023-05-10T13:45:00-04:00,1.09637,1.09704,1.09624,1.09675,1.097009645,1.099673217,1.0975125,1.099228529,1.095796471,0.000892224,-4.07353E-05,0.475,0.277830075,0.003127124,-0.000680682,-0.217635412,-1802.38138
2023-05-10T14:00:00-04:00,1.09675,1.09725,1.09675,1.09723,1.096974681,1.099673217,1.0973815,1.098722877,1.096040123,0.000864208,-0.000116471,0.96,0.443528161,0.002444686,-3.20135E-05,-0.2184476,-879.7030498
