Date,Time,Session,Day,open,high,low,close,Basis,Upper,Lower,Plot,EUR Index (Average),USD Index (HLC),Accumulation/Distribution,Histogram,MACD,Signal1,RVI,Candlestick,RVI-based MA,SMI,SMI-based EMA,K,D,Signal,Currency div candle
05/05/2023,5:00,London Session,Friday,1.1028,1.10282,1.10219,1.10279,1.1035925,1.104887149,1.102297851,1.102824587,16.34995148,66.81612871,7458.193189,-0.000162166,-0.000142299,1.99E-05,34.8332314,Bearish Doji,42.57366425,-61.80390211,-62.19471652,11.62528318,9.165999671,No trade,divd
05/05/2023,5:15,London Session,Friday,1.10279,1.10319,1.10266,1.10274,1.103509,1.104797377,1.102220623,1.102802405,16.35527693,66.81655805,6130.381868,-0.000147061,-0.000163959,-1.69E-05,31.41269464,Bearish Doji,41.78930412,-59.98588346,-61.09029999,8.683986261,9.653740888,No trade,conu
05/05/2023,5:30,London Session,Friday,1.10274,1.10314,1.10244,1.10283,1.103439,1.104715149,1.102162851,1.102793478,16.35677335,66.84213704,6365.239011,-0.000123987,-0.000171881,-4.79E-05,37.83186147,Bullish,41.76710933,-54.39398099,-57.74214049,10.09640985,10.13522643,No trade,conu
05/05/2023,5:45,London Session,Friday,1.10283,1.10304,1.10247,1.10273,1.103367,1.104632498,1.102101502,1.102778181,16.35700833,66.82911511,6196.64252,-0.00010897,-0.000184107,-7.51E-05,35.59159341,Bearish,41.99560503,-50.93911023,-54.34062536,9.370861484,9.383752532,No trade,divu
05/05/2023,6:00,London Session,Friday,1.10273,1.10298,1.10246,1.10293,1.103293,1.104476302,1.102109698,1.102806386,16.35266383,66.78265883,7685.219443,-8.04E-05,-0.000175633,-9.52E-05,37.73045404,Bullish,41.63486516,-42.11123369,-48.22592953,14.86336121,11.44354418,No trade,cond
05/05/2023,6:15,London Session,Friday,1.10293,1.10311,1.10241,1.10307,1.1032285,1.104308227,1.102148773,1.102881362,16.35614329,66.77879222,9429.190872,-4.85E-05,-0.000155824,-0.000107354,40.61333829,Bullish,40.84796733,-22.56581988,-35.39587471,34.58013107,19.60478459,Sell,divu
05/05/2023,6:30,London Session,Friday,1.10307,1.10307,1.10242,1.10258,1.1031445,1.10414894,1.10214006,1.102857483,16.35828365,66.78874032,8568.65241,-5.62E-05,-0.000177616,-0.000121406,38.16147645,Bearish Marubozu,40.47806714,-15.69447743,-25.54517607,33.41140541,27.61829923,Sell,conu
05/05/2023,6:45,London Session,Friday,1.10258,1.10259,1.10211,1.10248,1.1030695,1.104036505,1.102102495,1.1027501,16.35338649,66.78291181,9446.694077,-6.34E-05,-0.000200643,-0.000137254,35.19093204,Bearish,39.2642757,-16.62535511,-21.08526559,25.6065159,31.19935079,Sell,cond
05/05/2023,7:00,London Session,Friday,1.10248,1.10258,1.10206,1.10237,1.103011,1.103998419,1.102023581,1.102596957,16.35370297,66.79195774,9870.155615,-7.03E-05,-0.000225173,-0.000154838,31.81405539,Bearish,38.3727806,-23.43897995,-22.26212277,1.333689261,20.11720352,Sell,conu
05/05/2023,7:15,London Session,Friday,1.10237,1.10257,1.1019,1.10213,1.1029595,1.10401552,1.10190348,1.102421919,16.35313246,66.79378331,9321.021287,-8.49E-05,-0.000260971,-0.000176064,27.6945413,Bearish,37.71296462,-36.05443656,-29.15827966,-3.85E-15,8.980068386,No trade,divd
05/05/2023,7:30,London Session,Friday,1.10213,1.10226,1.10131,1.10142,1.1028485,1.104051534,1.101645466,1.102125419,16.34714199,66.80643264,7350.789708,-0.000133294,-0.000342681,-0.000209388,22.0624314,Bearish Marubozu,35.91905354,-56.57354399,-42.86591182,-5.03E-15,0.444563087,No trade,divd
05/05/2023,7:45,London Session,Friday,1.10142,1.10148,1.10082,1.10093,1.1026685,1.103888472,1.101448528,1.101713219,16.34127843,66.82531041,5642.123041,-0.000185996,-0.000441883,-0.000255887,16.49922525,Bearish Marubozu,34.27730043,-72.21649484,-57.54120333,-5.03E-15,-9.30E-15,No trade,divd
05/05/2023,8:00,London-New York Overlap,Friday,1.10093,1.10149,1.10072,1.10129,1.102562,1.103869694,1.101254306,1.101414732,16.33956499,66.82369019,6987.097067,-0.000183972,-0.000485851,-0.00030188,36.37586218,Bullish,33.36352186,-68.82650094,-63.18385214,9.587478546,3.195826182,No trade,cond
05/05/2023,8:15,London-New York Overlap,Friday,1.10129,1.10185,1.10095,1.10112,1.1024335,1.103777156,1.101089844,1.101237233,16.34349339,66.81778766,4730.297067,-0.000181155,-0.000528324,-0.000347168,28.17277353,Bearish,32.4274622,-67.49823203,-65.34104208,17.07884151,8.888773351,No trade,divu
05/05/2023,8:30,London-New York Overlap,Friday,1.10112,1.10113,1.0969,1.09723,1.102129,1.104716013,1.099541987,1.10030991,16.36872978,66.88299472,-11490.83768,-0.000414979,-0.000865893,-0.000450913,18.17598753,Bearish Marubozu,31.23765906,-78.01646264,-71.67875236,17.07884151,14.58172052,No trade,conu
05/05/2023,8:45,London-New York Overlap,Friday,1.09723,1.09872,1.09667,1.09759,1.101874,1.105112842,1.098635158,1.099191862,16.37457474,67.03796808,-12385.33525,-0.000512697,-0.001091784,-0.000579087,44.77620842,Bullish,32.19219576,-76.76287127,-74.22081182,11.59251084,15.25006462,No trade,conu
05/05/2023,9:00,London-New York Overlap,Friday,1.09759,1.09896,1.09759,1.09892,1.10168,1.105131562,1.098228438,1.0985556,16.36599747,67.04503825,-5752.663713,-0.00045691,-0.001150225,-0.000693315,59.81778114,Bullish Marubozu,33.7626186,-60.72699251,-67.47390217,21.22696114,16.63277116,No trade,divd
05/05/2023,9:15,London-New York Overlap,Friday,1.09892,1.0996,1.09821,1.09859,1.1014755,1.10514369,1.09780731,1.098397366,16.37070256,66.99960116,-8708.678101,-0.000412732,-0.00120923,-0.000796498,45.74506467,Bearish,34.48786654,-50.44642632,-58.96016424,37.00320825,23.27422674,No trade,divu
05/05/2023,9:30,London-New York Overlap,Friday,1.09859,1.09935,1.09784,1.09831,1.1012425,1.105089035,1.097395965,1.098431442,16.38111217,67.02271886,-11247.25426,-0.000374013,-0.001264014,-0.000890001,36.36233822,Bearish,34.39014399,-46.58541263,-52.77278843,47.53907289,35.25641409,Buy,conu
05/05/2023,9:45,London-New York Overlap,Friday,1.09831,1.09945,1.09806,1.09912,1.1010585,1.104941315,1.097175685,1.098606583,16.38136828,67.01561659,-7618.261454,-0.000270332,-0.001227916,-0.000957584,47.41829257,Bullish,34.87621215,-37.20384335,-44.98831589,57.39691087,47.313064,No trade,divu
05/05/2023,10:00,London-New York Overlap,Friday,1.09912,1.09936,1.0985,1.09922,1.10088,1.104756235,1.097003765,1.098817926,16.37022249,67.00071921,-3575.796338,-0.000176064,-0.001177664,-0.0010016,55.46922006,Bullish,36.11247955,-26.51754308,-35.75292948,70.94585854,58.62728076,No trade,cond
05/05/2023,10:15,London-New York Overlap,Friday,1.09922,1.10079,1.09917,1.10056,1.100771,1.104553359,1.096988641,1.099314151,16.37787489,66.97174911,417.6110692,-1.31E-05,-0.001017977,-0.001004875,61.98008796,Bullish Marubozu,38.02599069,-5.444865551,-20.59889752,89.64217936,72.66164959,No trade,divu
05/05/2023,10:30,London-New York Overlap,Friday,1.10056,1.10064,1.09979,1.10009,1.100634,1.104304969,1.096963031,1.099743322,16.38035897,66.94783786,-861.2124602,6.89E-05,-0.000918758,-0.000987652,53.90587531,Bearish,39.60397782,9.124908947,-5.736994285,93.16305354,84.58369715,No trade,divu
05/05/2023,10:45,London-New York Overlap,Friday,1.10009,1.10077,1.09991,1.10067,1.100531,1.104074331,1.096987669,1.100136721,16.38943653,66.93173573,2632.182889,0.000162694,-0.000784285,-0.000946978,59.6040517,Bullish Marubozu,41.88322857,28.37708285,11.32004428,97.17119209,93.325475,No trade,divu
05/05/2023,11:00,London-New York Overlap,Friday,1.10067,1.1021,1.10048,1.10198,1.1004835,1.103920803,1.097046197,1.100689037,16.40017525,66.90609084,6576.256963,0.000305192,-0.000565489,-0.000870681,65.18314161,Bullish Marubozu,44.9632793,51.21918225,31.26961327,97.17119209,95.83514591,No trade,divu
05/05/2023,11:15,London-New York Overlap,Friday,1.10198,1.10227,1.10155,1.10191,1.1004255,1.103722556,1.097128444,1.101225017,16.40696993,66.92837136,6576.256963,0.000381979,-0.000393207,-0.000775186,56.16111239,Bearish Doji,47.79627123,64.81375105,48.04168216,99.61452858,97.98563759,No trade,conu
05/05/2023,11:30,London-New York Overlap,Friday,1.10191,1.10219,1.1014,1.10202,1.1003975,1.103629768,1.097165232,1.101650697,16.40846548,66.91325335,8257.20633,0.00042417,-0.000244973,-0.000669143,62.56973177,Bullish,49.66726192,73.87203688,60.95685952,99.61452858,98.80008309,No trade,divu
05/05/2023,11:45,London-New York Overlap,Friday,1.10202,1.10268,1.10192,1.10246,1.1003965,1.103626201,1.097166799,1.101983506,16.41147961,66.89733228,9674.469488,0.00046256,-9.09E-05,-0.000553503,68.05492018,Bullish,52.51598668,80.53422725,70.74554339,99.61452858,99.61452858,No trade,divu
05/05/2023,12:00,New York Session,Friday,1.10246,1.10282,1.10226,1.10227,1.1003915,1.103609252,1.097173748,1.102168803,16.4068135,66.89013147,7384.290916,0.000455294,1.56E-05,-0.00043968,59.26027213,Bearish,55.45057844,81.31481165,76.03017752,98.7156576,99.31490492,No trade,cond
05/05/2023,12:15,New York Session,Friday,1.10227,1.10251,1.10212,1.1022,1.100395,1.103620452,1.097169548,1.102241664,16.40422217,66.88153523,5996.034506,0.000426414,9.33E-05,-0.000333076,52.38077767,Bearish,55.99376196,79.19321413,77.61169582,96.30155502,98.2105804,No trade,cond
05/05/2023,12:30,New York Session,Friday,1.1022,1.1027,1.10219,1.10267,1.1004575,1.103806069,1.097108931,1.10234667,16.40634729,66.87501295,8119.858035,0.000418991,0.000190662,-0.000228329,57.02428225,Bullish Marubozu,55.79422632,81.23865948,79.42517765,96.30155502,97.10625588,No trade,divu
05/05/2023,12:45,New York Session,Friday,1.10267,1.10366,1.10262,1.10322,1.100572,1.104127574,1.097016426,1.102587704,16.40237182,66.8670101,8502.011882,0.000429555,0.000308615,-0.00012094,61.47480349,Bullish,56.91777909,80.88783433,80.15650599,97.58589742,96.72966915,No trade,cond
05/05/2023,13:00,New York Session,Friday,1.10322,1.10345,1.10296,1.10323,1.100669,1.104399195,1.096938805,1.102864355,16.4034544,66.86172068,8721.705759,0.000415399,0.000398308,-1.71E-05,64.82282783,Bullish Doji,58.95067121,79.90188642,80.0291962,100,97.96248415,Sell,divu
05/05/2023,13:15,New York Session,Friday,1.10323,1.10345,1.10206,1.10208,1.100717,1.104493592,1.096940408,1.102822897,16.40360074,66.88181239,6004.223745,0.000311516,0.000372304,6.08E-05,60.76318806,Bearish Marubozu,59.90387803,62.92490753,71.47705187,86.5616216,94.71583967,No trade,conu
05/05/2023,13:30,New York Session,Friday,1.10208,1.10221,1.10125,1.10151,1.100931,1.104362238,1.097499762,1.102458936,16.39715983,66.92498833,4884.973745,0.000193143,0.000302218,0.000109075,56.17620084,Bearish,59.95437666,32.58525464,52.03115325,59.93900576,82.16687579,No trade,divd
05/05/2023,13:45,New York Session,Friday,1.10151,1.10155,1.10096,1.10116,1.1011095,1.10417935,1.09803965,1.101943698,16.3913914,66.9471701,4352.973745,8.55E-05,0.000215943,0.000130448,50.88171469,Bearish,59.16163571,-2.27291758,24.87911784,28.81784904,58.43949213,Buy,divd
05/05/2023,14:00,New York Session,Friday,1.10116,1.10181,1.10111,1.10159,1.101243,1.104148182,1.098337818,1.101621216,16.39301521,66.92469564,5075.402316,3.98E-05,0.000180189,0.000140396,55.90960794,Bullish,59.30475947,-24.02818863,0.425464602,15.47318785,34.74334755,Buy,divu
05/05/2023,14:15,New York Session,Friday,1.10159,1.10194,1.10107,1.10188,1.1014075,1.104054256,1.098760744,1.101578188,16.39540266,66.92294011,6480.57473,2.63E-05,0.000173258,0.000146969,60.58935342,Bullish,59.37513816,-31.84464085,-15.70958812,19.58508785,21.29204158,No trade,divu
05/05/2023,14:30,New York Session,Friday,1.10188,1.10249,1.10162,1.10245,1.1016145,1.103879975,1.099349025,1.101808353,16.40075437,66.88927801,8537.298868,5.15E-05,0.000211322,0.000159839,64.91603331,Bullish,59.356059,-23.64275206,-19.67617009,36.13024607,23.72950726,No trade,divu
05/05/2023,14:45,New York Session,Friday,1.10245,1.10269,1.10213,1.10264,1.1017905,1.103784064,1.099796936,1.102134019,16.40561386,66.8965592,10390.44173,7.52E-05,0.000253894,0.00017865,68.92895906,Bullish,60.26804805,-9.684788818,-14.68047945,50.87274081,35.52935825,No trade,conu
05/05/2023,15:00,New York Session,Friday,1.10264,1.10265,1.10211,1.10263,1.101961,1.103597299,1.100324701,1.102399309,16.40542448,66.88877189,12138.58987,8.39E-05,0.000283556,0.000199632,60.91777939,Bearish Doji,60.15005145,2.148363282,-6.266058086,61.15671715,49.38656801,No trade,cond
05/05/2023,15:15,New York Session,Friday,1.10263,1.10264,1.10215,1.10226,1.102046,1.103553944,1.100538056,1.102468954,16.40420337,66.89792212,11448.1613,5.95E-05,0.000274049,0.000214515,54.50570531,Bearish Marubozu,59.18225039,5.728611582,-0.268723252,56.55389251,56.19445016,No trade,divd
05/05/2023,15:30,New York Session,Friday,1.10226,1.10251,1.10206,1.10228,1.1021555,1.103368636,1.100942364,1.102422044,16.40595514,66.9008969,11416.38352,4.04E-05,0.000265073,0.000224627,58.54593314,Bullish Doji,59.13122617,6.736058322,3.233667535,49.74325194,55.81795387,No trade,conu
05/05/2023,15:45,New York Session,Friday,1.10228,1.10236,1.10165,1.10181,1.1022125,1.103232909,1.101192091,1.102243207,16.40482336,66.90545919,10592.43986,-5.68E-06,0.000217527,0.000223207,53.05203684,Bearish,59.17917326,5.472639139,4.353153337,34.30513842,46.86742762,No trade,divd
05/05/2023,16:00,New York Session,Friday,1.10181,1.10197,1.10165,1.10193,1.10221,1.103232917,1.101187083,1.102081699,16.405411,66.88882652,11610.18986,-2.87E-05,0.000187369,0.000216039,57.38797087,Bullish,59.20515101,6.430789839,5.391971588,28.05263368,37.36700801,No trade,divu
05/05/2023,16:15,New York Session,Friday,1.10193,1.10198,1.10169,1.10171,1.1022,1.103238249,1.101161751,1.101929128,16.40211218,66.86566426,11008.46572,-5.76E-05,0.000144056,0.000201643,52.85623062,Bearish Marubozu,58.58953867,1.065781013,3.228876301,17.26761059,26.54179423,No trade,cond
05/05/2023,16:30,New York Session,Friday,1.10171,1.1019,1.1017,1.10177,1.1021875,1.103240037,1.101134963,1.101834841,16.4012244,66.86363538,10898.96572,-7.07E-05,0.000113266,0.000183967,56.56538016,Bullish,57.99972098,-3.749214322,-0.260169011,19.34315685,21.55446704,No trade,cond
05/05/2023,16:45,New York Session,Friday,1.10177,1.10191,1.10169,1.10176,1.1021525,1.103212988,1.101092012,1.101785068,16.39932775,66.87263705,10480.78391,-7.75E-05,8.71E-05,0.000164585,51.72203889,Bearish Doji,57.35392461,-16.88075403,-8.570461518,18.85325445,18.4880073,No trade,divd
07/05/2023,17:00,Sydney Session,Sunday,1.1024,1.1024,1.10175,1.10201,1.1021395,1.103200282,1.101078718,1.101821054,16.40294602,66.88255823,10409.58391,-6.33E-05,8.55E-05,0.000148762,55.8779214,Bearish,57.33261893,-23.70583466,-16.13814809,31.3866783,23.1943632,No trade,conu
07/05/2023,17:15,Sydney Session,Sunday,1.10201,1.10205,1.10198,1.10204,1.1021315,1.10319275,1.10107025,1.101898056,16.4033728,66.88197352,10489.58391,-5.05E-05,8.56E-05,0.000136138,59.241814,Bullish,57.92976888,-25.54744071,-20.8427944,37.57280482,29.27091252,No trade,divu
07/05/2023,17:30,Sydney Session,Sunday,1.10204,1.1021,1.10192,1.10208,1.102102,1.103134136,1.101069864,1.101980896,16.40796549,66.88321849,11121.91724,-3.85E-05,8.80E-05,0.000126511,61.59759737,Bullish,58.33605384,-23.44518836,-22.14399138,45.91579601,38.29175971,No trade,conu
07/05/2023,17:45,Sydney Session,Sunday,1.10208,1.10222,1.10197,1.10203,1.1020425,1.102938153,1.101146847,1.102026578,16.40913875,66.88275969,11062.11724,-3.33E-05,8.49E-05,0.000118179,58.19919409,Bearish,58.16532818,-20.40593843,-21.27496491,42.78655761,42.09171948,No trade,divu
07/05/2023,18:00,Sydney Session,Sunday,1.10203,1.10226,1.10193,1.10204,1.101983,1.10269434,1.10127166,1.102041948,16.4135906,66.89172287,10871.78391,-2.88E-05,8.22E-05,0.000110987,60.19210111,Bullish Doji,57.82790445,-14.68339666,-17.97918078,42.48060685,43.72765349,No trade,conu
07/05/2023,18:15,Sydney Session,Sunday,1.10204,1.10204,1.10174,1.10177,1.1019675,1.102683206,1.101251794,1.101982824,16.41664823,66.89789749,10425.38391,-4.26E-05,5.77E-05,0.000100325,56.97100953,Bearish Marubozu,56.97376519,-24.36511539,-21.17214809,26.72551262,37.33089236,No trade,conu
07/05/2023,18:30,Sydney Session,Sunday,1.10177,1.10178,1.10142,1.1015,1.101967,1.102683997,1.101250003,1.101840236,16.41783495,66.90340429,10065.38391,-6.73E-05,1.63E-05,8.35E-05,52.60413561,Bearish Marubozu,56.3799335,-43.41775262,-32.29495035,13.62420235,27.61010728,Buy,conu
07/05/2023,18:45,Sydney Session,Sunday,1.1015,1.10172,1.10148,1.10163,1.1019905,1.102626377,1.101354623,1.101715943,16.420816,66.90860808,10179.13391,-7.16E-05,-6.01E-06,6.56E-05,56.61438098,Bullish,56.53055319,-51.70759055,-42.00127045,7.491120686,15.94694522,No trade,conu
07/05/2023,19:00,Sydney-Tokyo Overlap,Sunday,1.10163,1.10184,1.10143,1.10182,1.102002,1.102616446,1.101387554,1.101685941,16.43107817,66.92025432,10980.49976,-5.91E-05,-8.23E-06,5.08E-05,60.439934,Bullish,56.66583896,-44.91956232,-43.46041638,28.4058906,16.50707121,No trade,conu
07/05/2023,19:15,Sydney-Tokyo Overlap,Sunday,1.10182,1.10206,1.10162,1.10206,1.102011,1.102623304,1.101398696,1.10177605,16.43829512,66.92708087,11425.49976,-3.33E-05,9.26E-06,4.25E-05,64.16554817,Bullish,57.4596612,-23.84188456,-33.65115047,61.73922394,32.54541174,No trade,conu
07/05/2023,19:30,Sydney-Tokyo Overlap,Sunday,1.10206,1.10219,1.10188,1.10204,1.1019905,1.10256917,1.10141183,1.101895458,16.44202105,66.92976734,11445.04815,-1.70E-05,2.13E-05,3.83E-05,57.82088815,Bearish Doji,57.49058386,-2.365063136,-18.0081068,86.29691735,58.81401063,No trade,conu
07/05/2023,19:45,Sydney-Tokyo Overlap,Sunday,1.10204,1.1021,1.10179,1.10182,1.1019495,1.102449079,1.101449921,1.101935335,16.44270355,66.93325993,10861.98363,-2.03E-05,1.29E-05,3.32E-05,52.02120342,Bearish Marubozu,57.43093906,2.750219385,-7.628943709,83.38023794,77.13879308,No trade,conu
07/05/2023,20:00,Sydney-Tokyo Overlap,Sunday,1.10182,1.10216,1.10167,1.10207,1.1019215,1.102317393,1.101525607,1.101965611,16.43402225,67.0344878,11962.79996,-5.66E-06,2.61E-05,3.18E-05,56.97444553,Bullish,57.46015802,16.54093342,4.455994853,83.34954587,84.34223372,No trade,divd
07/05/2023,20:15,Sydney-Tokyo Overlap,Sunday,1.10207,1.1025,1.10199,1.10232,1.1019245,1.102331365,1.101517635,1.102050345,16.42964184,67.1247582,12386.03525,1.95E-05,5.61E-05,3.66E-05,62.36339203,Bullish,58.22025467,34.56470921,19.51035203,84.63406511,83.78794964,No trade,divd
07/05/2023,20:30,Sydney-Tokyo Overlap,Sunday,1.10232,1.10253,1.10215,1.10216,1.1019185,1.102307359,1.101529641,1.102125876,16.42997907,67.14209145,11180.03525,2.37E-05,6.62E-05,4.26E-05,54.20597406,Bearish,58.10082986,38.249314,28.87983301,92.1800007,86.72120389,No trade,conu
07/05/2023,20:45,Sydney-Tokyo Overlap,Sunday,1.10216,1.1025,1.10195,1.10242,1.101949,1.102391081,1.101506919,1.102226365,16.42155528,67.10818518,12139.43525,4.13E-05,9.41E-05,5.29E-05,60.98045008,Bullish,58.22501815,50.39796603,39.63889952,92.21069277,89.67491953,No trade,cond
07/05/2023,21:00,Sydney-Tokyo Overlap,Sunday,1.10242,1.10248,1.10185,1.10195,1.10195,1.102391995,1.101508005,1.102206394,16.41511185,67.11593508,11123.8162,1.96E-05,7.74E-05,5.78E-05,53.51351367,Bearish Marubozu,57.6475836,38.69140946,39.16515449,72.33800041,85.57623129,Buy,divd
07/05/2023,21:15,Sydney-Tokyo Overlap,Sunday,1.10195,1.10229,1.10188,1.10224,1.1019765,1.102421304,1.101531696,1.102189683,16.42078798,67.13945563,12097.66986,2.30E-05,8.66E-05,6.36E-05,58.43506793,Bullish Marubozu,57.66443173,38.08887892,38.62701671,70.80941198,78.45270172,No trade,conu
07/05/2023,21:30,Sydney-Tokyo Overlap,Sunday,1.10224,1.10297,1.10223,1.10284,1.10203,1.102601839,1.101458161,1.102318854,16.42801921,67.09732288,13335.94013,6.17E-05,0.00014066,7.90E-05,64.65568937,Bullish Marubozu,57.98325947,50.48183897,44.55442784,70.80941198,71.31894146,No trade,divu
07/05/2023,21:45,Sydney-Tokyo Overlap,Sunday,1.10284,1.10321,1.10279,1.10313,1.1020985,1.102830382,1.101366618,1.102582624,16.42517288,67.08528229,14181.55918,0.000100454,0.000204543,0.000104089,71.60048074,Bullish Marubozu,59.0282217,65.0271201,54.79077397,90.68210433,77.43364276,No trade,cond
07/05/2023,22:00,Sydney-Tokyo Overlap,Sunday,1.10313,1.1032,1.10281,1.10294,1.102145,1.102961737,1.101328263,1.102806838,16.41748131,67.0960558,13795.22585,0.000106414,0.000237107,0.000130693,57.46990459,Bearish,59.37577662,68.06652503,61.4286495,93.86787219,85.11979616,No trade,divd
07/05/2023,22:15,Sydney-Tokyo Overlap,Sunday,1.10294,1.10327,1.10282,1.10325,1.1022055,1.103151237,1.101259763,1.102993159,16.4127641,67.10297132,14641.64807,0.000123163,0.000284647,0.000161483,65.73316892,Bullish,60.02711862,76.87060009,69.14962479,93.744483,92.76481984,No trade,divd
07/05/2023,22:30,Sydney-Tokyo Overlap,Sunday,1.10325,1.10361,1.10321,1.1036,1.1022815,1.103402701,1.101160299,1.103191083,16.41770205,67.0872127,16241.44807,0.000148069,0.00034657,0.000198501,72.8190254,Bullish Marubozu,60.91133943,85.07111016,77.11036748,93.744483,93.78561273,No trade,divu
07/05/2023,22:45,Sydney-Tokyo Overlap,Sunday,1.1036,1.1037,1.10315,1.10319,1.1023395,1.103521049,1.101157951,1.103282809,16.41959076,67.09018394,14784.44807,0.000127942,0.000358429,0.000230486,58.69396047,Bearish Marubozu,60.52051174,75.57917071,76.3447691,87.29563232,91.59486611,Buy,conu
07/05/2023,23:00,Sydney-Tokyo Overlap,Sunday,1.10319,1.10357,1.10312,1.10355,1.102415,1.103698893,1.101131107,1.103371378,16.42293648,67.08338262,15672.7814,0.000129493,0.000392353,0.00026286,66.29078427,Bullish Marubozu,61.12550432,75.65262693,75.99869801,81.20425159,87.41478897,No trade,divu
07/05/2023,23:15,Sydney-Tokyo Overlap,Sunday,1.10355,1.10384,1.10355,1.10371,1.102512,1.103876897,1.101147103,1.10347352,16.4250101,67.05450578,15746.12623,0.000131492,0.000427224,0.000295733,72.39115807,Bullish,62.58050108,78.77282922,77.38576362,77.52294543,82.00760978,No trade,divu
07/05/2023,23:30,Sydney-Tokyo Overlap,Sunday,1.10371,1.10393,1.10363,1.10389,1.1026315,1.104038899,1.101224101,1.103617699,16.42704735,67.03384125,16358.45956,0.000134642,0.000464036,0.000329393,76.53938605,Bullish,63.97799683,84.18061101,80.78318731,89.48147413,82.73622371,No trade,divu
07/05/2023,23:45,Sydney-Tokyo Overlap,Sunday,1.10389,1.10399,1.10375,1.10391,1.1027455,1.104179062,1.101311938,1.103754644,16.42820409,67.01606278,16760.12623,0.000127832,0.000489183,0.000361351,79.35799214,Bullish Doji,65.19189684,87.05862993,83.92090862,95.42065717,87.47502558,Buy,divu
08/05/2023,0:00,Sydney-Tokyo Overlap,Monday,1.10391,1.10399,1.10385,1.10395,1.102852,1.104310967,1.101393033,1.103855333,16.42552812,66.97707108,17219.5548,0.000116121,0.000506502,0.000390381,81.75341517,Bullish,67.1595712,88.95969942,86.44030402,99.10196333,94.66803154,Buy,cond
08/05/2023,0:15,Sydney-Tokyo Overlap,Monday,1.10395,1.10417,1.10394,1.10405,1.1029515,1.10445169,1.10145131,1.103933531,16.42634907,66.94580869,17134.29393,0.000105516,0.000522276,0.00041676,83.95453456,Bullish,68.80057724,88.10084034,87.27057218,99.72441314,98.08234455,No trade,divu
08/05/2023,0:30,Sydney-Tokyo Overlap,Monday,1.10405,1.10427,1.10402,1.10422,1.1030605,1.104596306,1.101524694,1.104026715,16.42428575,66.93848094,17848.89393,0.000100387,0.000542244,0.000441857,85.74976455,Bullish Marubozu,71.10316659,89.05788626,88.16422922,100,99.60879216,No trade,cond
08/05/2023,0:45,Sydney-Tokyo Overlap,Monday,1.10422,1.10443,1.10418,1.10435,1.103187,1.104709985,1.101664015,1.104142403,16.42250015,66.94367902,18240.93393,9.62E-05,0.00056208,0.000465902,87.39913305,Bullish,73.17202838,89.03065861,88.59744391,100,99.90813771,No trade,divd
08/05/2023,1:00,Sydney-Tokyo Overlap,Monday,1.10435,1.10444,1.10407,1.10414,1.1032905,1.104776683,1.101804317,1.104197507,16.42265543,66.94183007,17396.15015,7.08E-05,0.000554463,0.000483614,77.09747492,Bearish,74.06072735,80.88073056,84.73908723,85.26794038,95.08931346,No trade,divu
08/05/2023,1:15,Sydney-Tokyo Overlap,Monday,1.10414,1.10423,1.10408,1.10418,1.1033835,1.104847744,1.101919256,1.104208368,16.42318026,66.94438281,17674.15015,4.94E-05,0.000545367,0.000495965,79.12294748,Bullish,74.5980464,73.82747273,79.28327998,71.92453212,85.73082417,No trade,conu
08/05/2023,1:30,Sydney-Tokyo Overlap,Monday,1.10418,1.10428,1.10385,1.10393,1.103472,1.104840585,1.102103415,1.104139536,16.41946146,66.93426657,16736.68503,1.29E-05,0.000512083,0.000499188,73.28075413,Bearish,75.7273928,55.96162,67.62244999,41.3813386,66.19127036,No trade,cond
08/05/2023,1:45,Sydney-Tokyo Overlap,Monday,1.10393,1.10412,1.10365,1.10389,1.1035455,1.104835856,1.102255144,1.10404417,16.41671786,66.96202763,16766.59993,-1.78E-05,0.000476979,0.000494746,68.29915503,Bearish Doji,75.91067752,33.5263448,50.57439739,22.89947606,45.40178226,No trade,divd
08/05/2023,2:00,Tokyo Session,Monday,1.10389,1.10462,1.10372,1.10461,1.1036785,1.104823826,1.102533174,1.104121697,16.41884409,66.94620114,18631.22215,5.38E-06,0.000501476,0.000496092,71.45148508,Bullish Marubozu,75.81299607,41.91893855,46.24666797,29.04158434,31.10746633,No trade,divu
08/05/2023,2:15,Tokyo Session,Monday,1.10461,1.10466,1.10421,1.10428,1.1037805,1.10474417,1.10281683,1.104217948,16.41821977,66.95369667,17599.26659,-5.97E-06,0.000488629,0.0004946,64.34210209,Bearish Marubozu,76.21643476,39.91365798,43.08016298,32.01303506,27.98469849,No trade,divd
08/05/2023,2:30,Tokyo Session,Monday,1.10428,1.10471,1.10425,1.10437,1.103857,1.104750221,1.102963779,1.104309037,16.42688334,66.98384166,16992.83181,-1.15E-05,0.000480175,0.000491715,67.94735024,Bullish,76.3347609,38.34557529,40.71286914,40.81319441,33.95593793,No trade,conu
08/05/2023,2:45,Tokyo Session,Monday,1.10437,1.10505,1.10426,1.10482,1.1039415,1.10486294,1.10302006,1.104449674,16.43165314,66.99236954,17733.03434,9.81E-06,0.000503977,0.000494167,72.1901136,Bullish,76.32040058,47.03343645,43.87315279,37.96895187,36.93172711,Sell,conu
